companyName,jobTitle,jobUrl,timeFromPosted,longDescription
aswhite-vietnam,Senior Automation QC (C#),/it-jobs/senior-automation-qc-c-aswhite-vietnam-4209,4 days ago,"Top 3 Reasons To Join Us13th & 14th Month SalaryAnnual Overseas trip30 paid leave days per yearThe JobAs a Senior Automation QC Engineer you will be responsible for ensuring the quality of our software products. This includes:Design Automation test cases and execute them (including UI, Functional, Performance, Security, etc.) with minimal support/review from the superiors.Analyzing clients' requirements and expectationsHands-on with design and implement test casesHands-on with automated testing tool (Selenium)Hands-on with code implementationTeam collaboration and communicationYour Skills and ExperienceProgramming language skill: C#Good knowledge on Selenium testing tool is a mustGood at English communication and self confidentAbility to learn quickly with good critical thinkingTesting skillsSelf-monitor and teamworkKnowledge on testing management tools: Jira, ...Why You'll Love Working HereHere are the things that differentiate ASW Vietnam from other companies:Luxurious company trips13th and 14th month performance based bonuses20 days annual leave + 10 days sick leavePersonal Insurance Package for employee and 1 family member of choiceTraining to develop our employees: Organizational Behavior, Management and Leadership training, Professional Scrum Master by Scrum.org, etc...Opportunities to work in an Agile environmentOvertime is rarely requiredA professional working environment with a modern office equipped to Australian standardsCompetitive remunerationOpportunity to collaborate and work with global clients and stakeholdersCareer growth opportunitiesAnnual company outings, functions and social activities"
luxoft-vietnam,IVI System Test Engineer,/it-jobs/ivi-system-test-engineer-luxoft-vietnam-3452,4 days ago,"Top 3 Reasons To Join UsGreat ChallengesGlobal OpportunitiesPersonal GrowthThe JobProject DescriptionProject team is responsible for doing Automotive front camera system testing.ResponsibilitiesReview and update test scenariosExecute test run/ Validate test results:Analyze reprocessed clips and compare the video and overlay to the CAN traces in order to validate the test result according to the test scenarioAnalyze reprocessed clips and compare the video and overlay to the CAN traces and check if issues are still reproducingCollaborate closely with other team members and departmentsDetect and track software defects and inconsistenciesProvide support and documentation regarding defects and inconsistenciesYour Skills and ExperienceMust have:Automotive experience (Perl/C/C++)Experience with automotive testing tools (e.g. Vector CANoe//CAPL/vTest)Experience in design of test scenariosExperience with root cause analysis (analysis of logs, etc,)Good in EnglishNice to have:HIL testing experienceADAS / Front Camera testing experienceISTQB CertifiedJapaneseWhy You'll Love Working HereØ The employees are rewarded with following bonuses / incentives: Great working environmentPerformance appraisal review four time a yearOnsite opportunities: short-term and long-term assignments in 39 offices in 19 countries abroad 5 continentsMid-autumn festival (“Tet Trung Thu”) gift.Other gifts from Trade Union: Birthday, Wedding, giving birth, Women day …Moto-bike parkingVarious training on hot-trend technologies, best practices and soft skillsCommitment to community development: charity every twice a year, career orientation talks...Sport activities and sport contests: football, table-tennis, badmintonPremium healthcare insurance PVI InsuranceFree in-house entertainment facilities (football, table-tennis, badminton, Treadmill, Bike, Yoga...), coffee (latte, cappuccino, espresso)You have a chance to be an Author in Luxoft Magazine with hot-trend technologyReferral (recruitment) bonus: the employee might be rewarded with a referral bonus of $150 - $300 for recommendation of a candidate who successfully joins the company with new hiring.And more..."
go1-vietnam,Junior QA (Restful APIs/Automation),/it-jobs/junior-qa-restful-apis-automation-go1-vietnam-5921,6 days ago,"Top 3 Reasons To Join UsProduct, startup mindsetAttractive packagesFree in-house food and drinkThe JobGO1 Vietnam, an IT company invested by Microsoft, produces great products of online training courses leading worldwide innovation in the online learning filed; Inspiring education and learning is at the very core of what we do. It is our mission to unlock positive potential through a love for learning.If you love the challenge of building upon e-Learning industry standards with solid general programming experience, problem solving skills, and a strong work ethic, we are searching for you. It's not only about testing but also about building products. A Junior QA at GO1 will ensure successful delivery and facilitate to enhance team's performance by:- Testing modifications to GO1 products to ensure they are fit for purpose, consistent, and compliant with published standards, guidelines and product requirements- Collaborating with team members to translate product requirements and cross functional requirements into Acceptance Criteria for stories – in preparation for development- Identifying, recording, documenting and tracking bugs with the objective to ensure issues are resolved appropriately and efficiently- Working within the GO1 agile methodology – performing the role of QA test analystYour Skills and Experience- Agile testing process experience- Strong communication - to express your idea (including strong English)- Ability to analyze requirements - Experience in creating test plan- RESTFUL APIs testing- Automation testing (Codeception/Test Cafe framework is preferred)- Have basic knowledge about PHP, Javascript- Have experience in E-learning system is a big plusWhy You'll Love Working Here- Outstanding products, leading worldwide innovation in the online learning space;- Strong culture that rewards initiative, love for learning and passion;- Premium healthcare package;- 13th month salary, 15 days of paid annual leave;- Free in-house food and drink, monthly BBQ party; weekly sport activities,...- Provide working device (laptop, Win/Mac)."
nvg-technology,02 Senior QC Engineers,/it-jobs/02-senior-qc-engineers-nvg-technology-1422,15 days ago,"Top 3 Reasons To Join UsWork with the best tech and product peopleDaily Vietnam-Switzerland collaborationModern tech stack The JobJoin now or beginning of 2020!Would you like to work on a high impact product (2 million users, > 11mil visits/ month), in a great international team, and in a culture that values the happiness?Responsible for test design, test plan and test management for each release. Perform automated and manual testing, exploratory testing and quality monitoring.Actively participate in all steps of the SDLC to ensure quality is built into the product. Collaborate with developers to ensure the product is testable and automated tests can be developed.Work daily with Swiss colleagues: Product Manager, Test Manager, Software Engineers and UX for a successful product.Be a domain expert, actively acquire the understanding of the business domain and the full knowledge of products being tested.Your Skills and ExperienceExcellent skills in English communication (both written and spoken)At least 3-year hands-on experience as a manual QC. Solid knowledge of functional, integration and regression testing of complex web/mobile application. Knowledge in API, performance and security testing is a plus.Some hands-on experience in Test Automation, writing web e2e tests scripts using any frameworkExperience working in a distributed team with international colleagues.Strong logical thinking and analytical skills.Qualification in University related to IT, technology or natural science. Formal qualifications in testing like ISTQB is nice to have, but not required.Why You'll Love Working HereAttractive salary you'll love!!!13th-month bonusOpportunity to travel to SwitzerlandCreate value by involving in high-impact productsPrivate health insurance coverage for your peace of mindFlexible working timeCool, modern spacious officeModern iMac or Macbook Pro, High-end PCsRegular team vacation trips in Vietnam and abroadLots of release celebrations, food and snacksTraining & talks covering wide range of topicsOperate in full continuous integration software development setup with the latest and popular technology stacksWork in collaboration directly with talented European tech professionals to grow your technical, English communication and interpersonal skillsWork in an open-minded, friendly, positive, transparent and agile environment.APPLY NOW, SO A GREAT CAREER OPPORTUNITY WON'T BE MISSED!"
hansencx,Sr.Automation Engineer QA QC signonbonus,/it-jobs/sr-automation-engineer-qa-qc-signonbonus-hansencx-4608,10 days ago,"Top 3 Reasons To Join UsGlobal Company- Develop Your Career & EnglishEmployees Shares Bonus and 13th Month Salary Free Lunch & Free Snacks/DrinksThe JobHansen Technologies is a global tech provider of billing, data management and customer care solutions servicing the Utilities, Pay TV and Telecommunications industries.  A growing company with 31 offices around the globe delivering billing solutions to customers in more than 80 countries. We are looking for experienced automation testing engineers who will work with Shanghai and San Diego US development teams against a pay media enterprise software.This QA Automation Engineer role will be based in our Ho Chi Minh Vietnam office.The purpose of the role will be to work with the local automation team which is responsible for maintaining the existing automation suite, make sure the scripts are up to date, compatible with the latest product code. Help the team to run the suite and analysis the failed scripts to get the regression result before releasing the product to our clients who are located all over the world.Key ResponsibilitiesIn this position, your responsibilities will include, but may not be limited to:Maintenance and implementation of the automated process/frameworkCommunicate with the development team to ensure the automated scripts can effectively work with the code.Creation and execution of the automated scripts.Maintenance of the automated scripts.Write operational guides for the automated process.Create and execute manual testing.Contribute to continuous improvement and quality of the testing process.Communicate with the team aboardYour Skills and ExperienceBachelor degree (B.S.) or equivalentMinimum 5+ years’ C# application/automation development experience2+ years’ experience in QA/Test, strong testing or coding background.Strong coding fundamentals are requiredAutomation framework design and development experience is requiredExperience in designing and developing automated scripts using open source automation framework, such as Selenium etc.Experience in designing & executing test scripts and tracking bugsStrong analytical and problem solving skills are required.Team work & willing to share with other team membersExcellent written and oral English skillsHave experience in ERP industry is plusHave experience in outsourcing, especially with US or Australia company is plusWhy You'll Love Working HereDuring the probation period, Hansen welcomes to pay full salary and full benefits for new members who are still in the probation period.13th-month salary.Beside 13th month salary, Hansen Technologies is listed on the Australian stock exchange market so all employees receive shares bonus – “Hansen Rewards”.Professionally challenging jobs in a dynamic industry. Excellent career opportunities in a growing global company.Premium healthcare for employee and dependents (your Spouse and Children). Also, free comprehensive annual check-up for employees.Free lunch every working days for all employees.Free snacks/drinks.24-27 days paid leaves (include 12 days annual leave – increase to 15 days annual leave after 12 months of employment- and 12 days sick leave per year).Internal learning and development platform with courses for personal development. You will also have Linkedin Learning Account provided by Hansen to learn and research by yourself.Modern devices, laptop provided, large monitor, headset.New modern offices and free scooter parking in District 2 – have cool open atmosphere with outdoor cafe, bar and recreation area.Company sponsored trip and events.2 performance appraisal periods and 1-time salary review every year.An international work environment, highly skilled colleagues to learn from both locally and globally.Global company that will develop your IT career and English skills."
bridgetek-viet-nam,Senior Test Engineer/Test Engineer,/it-jobs/senior-test-engineer-test-engineer-bridgetek-viet-nam-0714,11 days ago,"Top 3 Reasons To Join UsProfessional environment.Friendly ColleguesAppreciating TalentsThe JobDepartment: Software DepartmentReporting to: Team LeadJob Purpose: Test/Quality AssuranceKey responsibilities:Perform software tests to ensure Bridgetek family of products meet and exceed quality standards. The (Senior) Test engineer is to understand the project requirements in each stage and work with stakeholders, test lead and team members in test planning, specification, identification, implementation, setup and execution of test cases.. The engineer shall also be involved in test software development related to test automation, test emulation (test driver and stub development) and general test scripting. The engineer shall also perform the test activity, report the findings to team lead and project manager and follow up for verification and bug resolution.Additional responsibilities: Any reasonable task assigned by management and deemed to be within the individual’s capabilities to ensure smooth running of the business. As this is an evolving business, ongoing change is an integral part of the position. Management will liaise with the individual on any fundamental change to work practices. The individual is required to embrace and adopt any change to working practices. Your Skills and ExperienceDegree/Master in Science, Engineering or Information SystemsUnderstands in-depth and is passionate about software quality assurance, test strategy, planning and test automationHas led or strategized test planning for at least 3 projects that involve mobile + devices + web + cloud systemsProgramming and development experience in Python programming is mandatory, other languages is secondaryDeep experience with Robot test framework ().Experience with Appium for mobile applications testsExperience with Selenium for web applications testsExperience with testing networked embedded systems products connected to servers and cloud frameworksExperience with continuous integration, Jenkins scripting, SVN and GithubExperience with testing Microsoft Exchange & Office365 based productsPreferably from a hardware product development company involved in IoT product development and office productivity product developmentAble to use a variety of tools and utilities to supplement the above frameworks for hybrid test approachesWhy You'll Love Working HereWorking ConditionsWe provide a professional, fun and exciting work environment where innovation and creativity thrive!Working conditions are normal for an office environment with overtime required from time to timeWork requires willingness to work a flexible schedule"
ekino-vietnam,20 Testers,/it-jobs/20-testers-ekino-vietnam-4938,11 days ago,"Top 3 Reasons To Join UsUp-to-date technologiesHigh-skilled and passionate teamGreat-place-to-work activitiesThe Job● Develop test cases based on specifications● Check test cases coverage customer’s requirement with Senior Tester or Business Analysts● Execute test according to the test plan● Report bug with detailed information● Qualify bug’s severity and priority rating● Provide estimations in hours● Report on time spent, progression● Ensure the first level of support● Automate tests * Qualified candidates can start working now or after Tet HolidayYour Skills and ExperienceThe job opportunity is open for junior, experienced and senior profilesThorough understanding of the software life-cycleGood understanding of various type of testing and design test case techniquesKnowledge of bug tracking tools such as Redmine, Trac, Bugzilla, Mantis, Testlink, JIRAWorking experience in reporting and describing anomaliesKnowledge of quality main KPIsCustomer-focused mindset, can-do attitude and high team-work spiritAbility to ask the right questionAttention to detailsCritical thinking and ability to see large pictureAbility to summarize and go straight to the point, proactive in communicationGood English communicationAdvantageous to have:Web application testing, desktop and mobile browsersResponsive web applications and Mobile applicationBasic knowledge on HTMLAutomation testing conceptsWhy You'll Love Working HereHigh-ownership working environment: You will take full responsibilities and control of your missions contributing to the team successContinuous skill improvement with new technologies, challenging projects, on-the-job coaching, and training programsAnnual performance review: recognize your efforts and identify development/ improvement needsAnnual bonuses for year-end and achieved performanceOpportunity to work in France upon mission and project requirementsClear career path: define your career development with long-term visionBe secured in your mind with employee’s care: private healthcare insurance package, medical check-up, lunch support...Great-place-to-work activities (company trip, sport clubs...): enhance teamwork spirit and facilitate your work-life balance"
besco-consulting,ERP Functional Consultant (Odoo / HRM),/it-jobs/odoo-functional-analyst-hrm-product-besco-consulting-0418,14 days ago,"Top 3 Reasons To Join UsThu nhập hấp dẫn theo chất lượng công việc.Thưởng tháng lương 13 và Company Trip hàng nămĐược đào tạo tại công tyThe JobPhụ trách các dự án triển khai giải pháp Odoo HRM cho khách hàng.Thực hiện công việc tư vấn khách hàng để tư vấn, khảo sát yêu cầu, phân tích, đề xuất giải pháp, triển khai và hỗ trợ khách hang trong phạm vi các nghiệp vụ giải pháp Odoo HRM.Nghiên cứu, cải tiến và phát triển giải pháp Odoo HRM để đáp ứng tốt hơn nhu cầu của khách hang, thị trường.Thiết lập, quản lý tốt tiến độ các công việc, quản lý kỳ vọng của khách hàng.Your Skills and ExperienceTốt nghiệp Đại học, Cao đẳng chuyên ngành phù hợp. Ưu tiên tốt nghiệp ĐH có chuyên ngành liên quan đến Hệ thống thông tin, quản trị nhân sự.1~2 năm kinh nghiệm ở vị trí tương đương.Có kiến thức về các sản phẩm phần mềm HRM / Odoo là một lợi thế lớn.Giao tiếp tốt, đam mê công việc, linh hoạt, cầu tiến.Có khả năng làm việc độc lập và làm việc theo nhóm.Có khả năng lập và kiểm soát kế hoạch trong công việc.Why You'll Love Working HereTham gia đầy đủ chính sách BHXH theo quy định của pháp luật.Có cơ hội trở thành chuyên viên tư vấn giải pháp nhân sự cho mọi loại hình doanh nghiệp nếu ứng viên có năng lực để đảm đương công việc.Có cơ hội học hỏi mở rộng ra các mãng giải pháp khác của Odoo, có cơ hội phát triển lên thành trưởng dự án (PM).Xét tăng lương 01 lần / năm theo năng lực.Được đào tạo nghiệp vụ định kỳ, chưa có kinh nghiệm sẽ được đào tạo thêm.Ngày nghỉ phép trong năm: Theo quy định pháp luật, nghỉ cố định Thứ 7 và Chủ nhật, du lịch hàng năm, lương tháng 13, thưởng KPI, thưởng dự án.Mức lương thỏa thuận theo năng lực.Môi trường trẻ trung, năng động, chuyên nghiệp."
netcompany,Manual Test Specialist,/it-jobs/manual-test-specialist-netcompany-5312,15 days ago,"Top 3 Reasons To Join UsInternational professional working environment Clear career path with strong academy system Keep up with the latest technology trendsThe JobAbout the roleNetcompany are currently looking for ambitious manual test specialists to join us on a permanent basis. You will join our strong and dedicated team based in Ho Chi Minh City, where you will have the opportunity to work with some of the most skilled test specialists and software developers in Vietnam but also together with our technically skilled employees in Europe.As an employee in Netcompany you will also benefit from our large and global knowledge-based communities, Centers of Excellence. This covers a wide range of different knowledge groups like manual testing, test automation, Selenium, Cucumber to name a few. Combined, they offer the chance to learn from the best across our different countries.Job DescriptionAnalyze and understand business and technical requirements and work with clients across different domains and industriesCollaborate in project teams to test developed applications in a structured and successful wayDevelop, execute and review test cases based on functional, technical and usability requirementsCreate, execute and review test cases on functional and non-functional requirementsManage and report on your own test deliverables and test executionCreate and manage defects along with evaluating severity and impact on the solution and scopeTake responsibility for certifying the quality of the solutionWork and collaborate in an agile international environment with experienced and skilled colleagues in Vietnam and EuropePlan and organize your own work and accurately report issues and progress in a timely mannerIdentify areas for own personal developmentYour Skills and ExperienceAre you ambitious and ready to take your career to the next level?Bachelor or Master degree within a relevant IT specializationGood English skills both in writing and verbally0-2 years of experience from a similar positionGood understanding of software testing theoryHands on experience in applying manual software testing methodologiesExperience in using tools for test management, tracking defects, capture of test evidence and analyzing dataOpen towards and able to quickly learn new technologiesEffectively estimate work and produce deliverables on timeISTQB certificate is a plus, but not requiredWhy You'll Love Working HereIn Netcompany we focus on improving your skills while you work on different projects. Our career development program and model are essential to make sure that all our Developers keep improving continuously. Once you start working for Netcompany you are automatically enrolled in our Netcompany Academy and mentoring program, where we focus on different areas ranging from developing technical skills to more personal skills.In summary there are several reasons why you would love to work for Netcompany in Vietnam:Clear Academy system and mentoring program to help you develop your career within NetcompanyPerformance appraisal twice a year to guarantee constructive feedbackProfessional Scandinavian working environment that values innovation, creativity and new ideas along with being supportive, fun and flexibleAdvanced technical solutions, agile culture and the opportunity to work with the latest technologiesAttractive salary that is adjusted annually based on your performance along with an annual performance bonusAttractive Healthcare insurance program for you and your family.Annual company tripVarious training on trending technologies, best practices, and soft skillsManagement and leadership are accessible and encourage input from employees.Working with a variety of clients and colleagues all over the worldSocial and sports activities hosted by Netcompany After Dark (Friday bar, go-kart, BBQ, escape room, football, badminton, table tennis etc.)We are growing rapidly and to meet the expansion of our Vietnam office, we are recruiting qualified  Developers with various technical competencies  in  Ho Chi Minh City.Sounds like something for you? Click the  ‘Apply Now’  button!We are an equal opportunities employer and welcome applications from all suitably qualified candidates regardless of sex, race, age, religion, or ethnicity. "
constant,2 QC Testers (Blockchain US Startup),/it-jobs/2-qc-testers-blockchain-us-startup-constant-0007,17 days ago,"Top 3 Reasons To Join UsAbove-market salary & bonuses & 13th-month salaryPremium health-care for you and your familyCompany retreat & team outing & online trainingThe JobWhat is Incognito?Incognito (incognito.org), a hardware & software blockchain project, is building the privacy layer for the decentralized web.  Store, send and receive all your crypto assets — like BTC, ETH, and USDT — with total privacy. Know that no one can see your balances or track your activity.  You can even mint your own privacy coin.As of October 2019, the project had in total 10,000+ commits and 1M+ lines of code.  Incognito is 100% open-source.  The Mainnet (mainnet.incognito.org) went live on 31st October 2019.  It is currently powered by ~500 nodes (t.me/incognitonode)Learn more about IncognitoIncognito architecture: github.com/incognitochain/incognito-chain/blob/master/specs/architecture.mdIncognito codebase: github.com/incognitochain/incognito-chainAn example of problems that we solve daily: github.com/incognitochain/incognito-chain/blob/master/specs/ethereum_bridge.mdOur storyEvery idea starts with a problem.  Ours was simple: blockchain data is public.  Duy was running Autonomous where he paid a team of 100+ people in 6 different countries with an ERC20 stable coin.  While he saved processing time and money on international wire fees, employee salaries were exposed publicly on the Ethereum blockchain. It was a mess.  Many of the team had similar experiences, frustrated at how hard it was to send, receive and store crypto privately, even in a rapidly tokenizing world.  No one wants to show their bank statements to the entire world.We started Incognito to create an alternative – the choice of privacy whenever needed, simple for anyone to obtain. Incognito mode for block-chains.The JobSupport and collect client feedbackReview requirement and give the feedback on designCreate test plan, test case for multi platformPrepare test data in test environmentExecute test case, log defects, verify defectsConduct automation testDemo feature for all teamCollect feedback of all team and create task on trelloRegression the feature in production environmentAnalyse and find the root cause of live bugWork with Growth team to support client Your Skills and Experience1 year hands-on experience in performing the manual test (black-box testing, integration testing, and data verification, UI/UX testing) and automation test (API test)Knowledge of LinuxKnowledge of HTML, CSS, JavaScriptKnowledge of MySQLAbility to adapt to changes and be willing to learn new knowledgeAbility to code automation or having coding mindsetInterest or project experience in Dapps, blockchain. Banking domain is a plusWhy You'll Love Working HereAbove-market salary and bonuses13th-month salaryHealth-care benefits for you and your familyStanding desk, ergonomic chair, Computers of your choice (Macbook Pro or Linux)Daily healthy served lunchDaily healthy refreshment (Coffee, smoothies, orange juice, tea, fruit, yogurt, milk)Udemy training coursesGym, yoga, zumba, karate classes throughout the week. We play soccer every Friday!Company retreat & quarterly team retreatTravel internationally to conferences and workshops as needed"
swiss-post-solutions-vietnam,Software Testers (QA QC) All Level,/it-jobs/software-testers-all-level-swiss-post-solutions-vietnam-2144,20 days ago,"Top 3 Reasons To Join UsCompetitive and professional working environment.Project bonus, 13th Month pay, Performance BonusOn-going training & career path developmentThe JobOur company: Part of the Swiss Post Group headquartered in Bern, Switzerland, Swiss Post Solutions (SPS) is a leading outsourcing provider of solutions for IT services; paper-based business processes and innovative services in document management. SPS' 7,400 employees support business clients in the areas of insurance, banking, telecommunications, media, retail, energy supply and travel & transportation with their digital transformation. SPS has an active presence in all important international economic regions and works with specialized partners in selected countries. Our customers rely on us to be their experts in the fields in which they want to stand out from their competition. This makes working for SPS a demanding, but also exciting and challenging experience.SPS Vietnam is currently seeking for Software Tester as the followWe believe that you would want:Applies quality principles to software developmentDevelops test artifacts e.g. test plan, test strategy, test data, test cases, …Executes test including function test, system test, performance test, …Support analysis and clarify unclear or inconsistent items in the requirementsLogs and reports bugEnsures software applications meets customers’ requirementRecommend and execute improvementsReceive more other tasks as assigned by Team Leader and ManagerLocation: Quang Trung Software City, Dist 12, HCMCYour Skills and ExperienceRequirementsCollege /University Degree in Computer Science/Information Technology or equivalentTechnical skills and experience:Testing principles and software testingKnow-how of testing process and techniquesKnowledge of software developmentAt least average English reading and writing skillsGood sense of teamwork and highly responsible for the assigned tasksCarefulness, good at logical thinking and attention to detailsAbility to write test cases*** We welcome you to apply for and are looking forward to receiving your resume.Only suitable candidates will be contacted and invited to participate an interview.Kindly visit our website for further information www.spsvietnam.vnThank you for applying at Swiss Post Solutions Vietnam.Why You'll Love Working HereThe combination of a European Management team and ambitious employees from well-known local and international universities give us the chance to offer our products and services of European quality, but made in Vietnam. This concept provides us with an important competitive advantage in the international market. We strive to provide a friendly working-environment where people feel like a family and are free to voice their opinions. Your future job location & development offers youGood salary, Tet Bonus (13th) & Performance bonus (Up to 3 months)Meal & Parking AllowancesFlexible working timeAccidental and health-care insurance, annual heath check up, flu vaccinationAt least 12+ annual leaveOT Payment & beverage, snack for OTCompany activities: Company trip, team building, happy hour, sport activitiesCareer Training developmentWhat are you waiting for? Join our international team today!Joining Swiss Post Solutions Ltd today, you can enjoy:Professional and challenging working environmentCompetitive and performance-oriented remuneration systemOn-going training and development planFriendly colleaguePromotion & bonus opportunitiesLong-term commitment"
kms-technology,(Senior)Full-stack Test Engineer (QA/QC),/it-jobs/senior-full-stack-test-engineer-qa-qc-kms-technology-4219,20 days ago,"Top 3 Reasons To Join UsInspired Leadership Team and Talented Colleagues Onsite opportunities: North America, Europe, AsiaAttractive salary and benefitsThe JobThe Brilliant Career You Love Are you passionate about Software Testing and be eager to sharpen your expertise every day?Do you want to be a part of the Great Team who create awesome billion-dollar Software Products for U.S clients?Do you love to work in the Best Software Outsourcing Company in Vietnam with Good Investment into People Development?If yes, we strongly believe that you will enjoy each single working day at KMS Technology where you certainly contribute to developing cutting-edge software products for worldwide users with your experience and expertise.Your Key Responsibilities:Love Software Testing.Follow Your Passion.Enjoy Every Single Working Day with Your Nice Colleagues and Our Kind Clients.Take Your Skill to the Next Level.Your Skills and ExperienceSkills/experience You need to be Successful:General requirements:At least intermediate level of English levelLikely having 3+ years of experience depending on how fast of your learning and developing technical capabilityAbility to obtain deep knowledge of the project technologies and work independently with minimum guidanceAbility to self-learn and adapt to new technologies quicklyFamiliar with Agile development methodologies (Scrum, XP, Kanban)Technical requirements:Hands-on experience in programming with Java/C#/JavaScript or Python1+ years’ hands-on experience in creating and running automated tests using commercial and/or open source tools (e.g., Selenium)Solid experience in creating and implementing test strategies and detailed test plans, test cases/scriptsAble to perform testing in fast-paced environment with teams in local and distributed locationsAble to perform effectively & independently and mentor others in software testingGood knowledge of testing techniques and methodologiesGood knowledge of software development process, especially software testing processNice to have:Experience with testing web-based/ mobile applications/ Web service & healthcare domainExperience working on Linux environmentWhy You'll Love Working HereWant to be the Best? Join KMS!It’s positive to claim we’re one of the top IT companies in Vietnam:From Vietnam, we have crafted brilliant products for millions of global users.We build awesome global products to conquer the world from Vietnam: QASymphony, Kobiton, Katalon, Witurn, Sprynkl and many more to come.We’re committed to investing in our people and building a workplace you’ll love coming to every day.Perks you 'll love at KMS:Working in one of the Best Places to Work in VietnamBuilding large-scale & global software productsWorking & growing with Passionate & Talented TeamDiverse careers opportunities with Software Outsourcing, Software Product Development, IT Solutions & ConsultingAttractive Salary and BenefitsPerformance appraisals every yearOnsite opportunities: short-term and long-term assignments in U.S, Europe, Asia.Flexible working timeVarious training on hot-trend technologies, best practices and soft skillsPremium healthcare insurance for you and your loved onesCompany trip, big annual year-end party every year, team building, etc.Fitness & sport activities: football, tennis, table-tennis, badminton, yoga, swimming…Joining community development activities: 1% Pledge, charity every quarter, blood donation, public seminars, career orientation talks,…Free in-house entertainment facilities (foosball, ping pong, gym…), coffee (latte, cappuccino, espresso) and snack (instant noodles, cookies, candies…)And much more, join us and let yourself explore other fantastic things!"
fuji-cac-joint-stock-company,"Software Engineer (Linux, Oracle)",/it-jobs/software-engineer-linux-oracle-fuji-cac-joint-stock-company-3211,20 days ago,"The JobLàm việc với hệ thống thông tin (kiểm thử phần mềm, lập trình phần mềm, ...)/ Working with information system (testing software, programming software, ...).Làm việc tại Nhật trong vòng 03 tháng với chương trình đào tạo trong quá trình làm việc, sau đó về làm việc tại Việt Nam/ 03 months working in Japan for OJT program, afterthat come back Vietnam to work.Chi tiết trao đổi thêm trong quá trình phỏng vấn/ To be discussed in detail during interview session/ Your Skills and ExperienceTiếng anh: giao tiếp tốt, đọc hiểu tài liệu kỹ thuật/ English: dailycommunication, can read and understand technical documents. Tuổi: dưới 30 tuổi/ Age: under 30 years old.Trình độ: Tốt nghiệp Cao đẳng hoặc Đại học ngành CNTT hoặc chuyên ngành Tự Động Hóa/ Education: Graduated College or University in Information Technology or relevant major.Số năm kinh nghiệm: mới ra trường hoặc 01 năm kinh nghiệm/ Experience: fresh or 01 year working experience.Có kinh nghiệm làm việc với hệ thống thông tin (phần mềm) về OS - có khả năng thực hiện hoạt động cơ bản trên Windows & LinuxOS, Database - có khả năng đọc và viết dữ liệu bằng SQL Command bằng Db của Oracle hoặc SQL server/ Experience in working with information systems (software) on OS - capable of performing basic operations on Windows & LinuxOS, Database - able to read and write data with SQL Command using Oracle's DB or SQL server.Why You'll Love Working HereMáy tính xách tayBảo hiểm theo quy địnhDu LịchPhụ cấpThưởngChăm sóc sức khỏeĐào tạoTăng lươngCông tác phíChế độ nghỉ phép"
orient-software-development-corp,QC Engineer (Automation) - Sign-on bonus,/it-jobs/automation-qc-engineer-tester-orient-software-development-corp-4331,21 days ago,"Top 3 Reasons To Join UsSalary for 13th month up to 140%Early birds breakfast everydayEvery morning English classThe JobAnalyze, create automation script to verify a software project’s functionality and performance including designing test plans and test scripts, developing test cases for unit, integration, end-toend.Independently investigate problems, propose and implement solutions with Selenium as core component.Conduct code reviews and peer programming with developersImplement the correct test tooling and frameworks as required; prepare test dataCollaborate closely as part of development team by providing a client viewpointResearch new technologies available and its proper application; make suggestions/contributions for the improvement of software testing/quality.Your Skills and ExperienceTechnical skills:Bachelor’s degree in Computer Science, Information Systems, Computer Programming, Mathematics/Analytics or related field or equivalent experience.2-4 year’s software QA/QC testing experience or working experience as a developer/software engineer2 years of direct experience in Software Automation using SeleniumExperienced with Microsoft Software Automation ToolsExperienced with Nunit, CypressGood knowledge of the software development lifecycle (SDLC) and test-driven development is a big plus.Soft skills:Be a problem solver with great problem-solving skills.Proactive and effective self-learning skills and research.Good in English Reading and Writing skills.Effective verbal English skills in video conference and face to face communication.Excellent learning and researching skill.Training skillWhy You'll Love Working HereAnnual 13th month salaryDedication bonus goes up to 40% monthly salaryProject bonus will be paid twice time a yearPremium healthcare insurance, Annual health checks up.Breakfast are available at office in early morning and snack in late afternoon.Happy Lunch every two weeks.Team building allowanceAnnual Company team building trip.Clubs (Football, Badminton, Swimming, Chess, Music band).Exclusive training programs for all staff in technical, soft skills and process.Outdoor training every 6 months.English classTechnical clubs.Marriage allowance, having newborn baby allowance, bereavement allowance"
